timestamp,temperatura,humedad_relativa,precipitacion,velocidad_viento,radiacion_solar,nubosidad,generacion,codigo_postal,calificacion_num_media,calificacion_num_n_edificios,superficie_util_media,superficie_util_n_edificios,anyo_construccion_media,anyo_construccion_n_edificios,emisiones_co2_media,emisiones_co2_n_edificios,consumo_energia_primaria_media,consumo_energia_primaria_n_edificios,hour_local,sin_hour,cos_hour,day_of_year,sin_day_of_year,cos_day_of_year,month,sin_month,cos_month,day_of_week,is_weekend,is_daylight,solar_elevation,solar_azimuth,generacion_lag_1h,generacion_lag_3h,generacion_lag_24h,generacion_lag_168h,rolling_mean_7d,rolling_mean_24h,rolling_std_24h,rolling_max_24h,rad_solar_daylight,elev_x_rad,temp_squared,temp_high_flag,humedad_x_rad
2023-09-25 09:00:00,15.2,71.0,0.0,3.6,44.0,0.0,0.0792,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,9,0.7071067811865476,-0.7071067811865475,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,29.83440529934174,124.16668984368073,0.0,0.0,0.0828,0.1008,0.30324642857142853,0.39037499999999997,0.5049757267089353,1.3014,44.0,1.3127138331710366,231.04,0,31.24
2023-09-25 10:00:00,18.8,65.0,0.0,4.4,201.0,0.0,0.3618,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,10,0.49999999999999994,-0.8660254037844387,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,37.96853596282332,139.38816327466355,0.0792,0.0,0.3726,0.3942,0.3030535714285714,0.389925,0.5049970669307848,1.3014,201.0,7.631675728527487,353.44000000000005,0,130.65
2023-09-25 11:00:00,21.8,55.0,0.0,2.4,376.0,0.0,0.6768,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,11,0.258819045102521,-0.9659258262890682,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,43.66393055991275,157.77805866511324,0.3618,0.0,0.6948,0.6984,0.302925,0.389175,0.5045377507744309,1.3014,376.0,16.417637890527192,475.24,0,206.8
2023-09-25 12:00:00,23.5,52.0,0.0,4.0,530.0,0.0,0.954,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,12,1.2246467991473532e-16,-1.0,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,45.88328349723404,178.73545650101508,0.6768,0.0792,0.9738,0.8622,0.30347142857142856,0.38835000000000003,0.5035554638938906,1.3014,530.0,24.318140253534043,552.25,0,275.6
2023-09-25 13:00:00,24.8,50.0,0.0,5.0,642.0,0.0,1.1556,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,13,-0.2588190451025208,-0.9659258262890683,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,44.09277461584101,199.85267287086774,0.954,0.3618,1.1826,0.9486,0.3047035714285714,0.387225,0.5017307239424611,1.3014,642.0,28.307561303369926,615.0400000000001,0,321.0
2023-09-25 14:00:00,26.1,51.0,0.0,6.2,703.0,0.0,1.2654,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,14,-0.4999999999999997,-0.8660254037844388,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,38.72799395826633,218.58510082678663,1.1556,0.6768,1.2942,0.999,0.3062892857142857,0.386025,0.4994966451121177,1.3014,703.0,27.22577975266123,681.21,0,358.53
2023-09-25 15:00:00,26.6,52.0,0.0,8.0,706.0,0.0,1.2708,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,15,-0.7071067811865471,-0.7071067811865479,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,30.805529634611844,234.12903341513967,1.2654,0.954,1.3014,1.2078,0.3066642857142857,0.38475,0.4970917621526231,1.2708,706.0,21.74870392203596,707.5600000000001,0,367.12
2023-09-25 16:00:00,26.3,56.0,0.0,10.0,651.0,0.0,1.1718,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,16,-0.8660254037844384,-0.5000000000000004,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,21.292533965559883,247.05451165089556,1.2708,1.1556,1.2006,1.0566,0.30735,0.38355,0.4950672760606249,1.2708,651.0,13.861439611579485,691.69,0,364.56
2023-09-25 17:00:00,25.6,57.0,0.0,8.9,543.0,0.0,0.9774,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,17,-0.9659258262890683,-0.25881904510252063,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,10.90220363675941,258.29349727487903,1.1718,1.2654,1.0044,0.9468,0.30753214285714287,0.382425,0.4936236775115229,1.2708,543.0,5.91989657476036,655.3600000000001,0,309.51
2023-09-25 18:00:00,24.6,57.0,0.0,8.1,394.0,0.0,0.7091999999999999,48001,3.618391433284647,288.45,119.70265865841546,288.45,1986.0789864700976,288.45,44.78413006432926,288.45,150.6796646000618,288.45,18,-1.0,-1.8369701987210297e-16,268,-0.9951053111006974,-0.09882013873287211,9,-1.0,-1.8369701987210297e-16,0,0,1,0.45432818344750103,268.7125462630619,0.9774,1.2708,0.738,0.5184,0.3086678571428571,0.381225,0.4927559350446619,1.2708,394.0,0.1790053042783154,605.1600000000001,0,224.58
